Platform,Year,Genre,Publisher,Global_Sales,meta_score,user_review,Global_Sales_mean_genre,Global_Sales_mean_platform,Year_Global_Sales_mean_genre,Year_Global_Sales_mean_platform,Cumulative_Sales_Genre,Cumulative_Sales_Platform
DS,2011,Role-Playing,Namco Bandai Games,0.1,73.0,7.8,0.622510067114094,0.3801293900184843,1251.8677449664428,764.4402033271718,901.21,774.07
DS,2010,Sports,Konami Digital Entertainment,0.1,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1139.8471264367815,764.0600739371534,1281.17,774.17
PSP,2006,Action,Ubisoft,0.1,68.0,7.6,0.5264508393285372,0.24425391591096457,1056.0603836930457,489.9733553173949,1680.97,266.56
DS,2008,Strategy,Rising Star Games,0.1,60.0,7.8,0.2568035190615836,0.3801293900184843,515.6614662756599,763.2998151571164,158.84,774.27
X360,2011,Misc,Ubisoft,0.1,73.5,7.25,0.4657619321449109,0.7692169146436961,936.6472455434158,1546.895215348473,761.46,959.38
X360,2007,Action,Tecmo Koei,0.1,63.0,6.4,0.5264508393285372,0.7692169146436961,1056.5868345323743,1543.818347689898,1681.07,959.48
3DS,2011,Fighting,Deep Silver,0.1,58.0,6.1,0.529375,0.4861689587426326,1064.5731250000001,977.6857760314342,432.41,236.22
DS,2010,Simulation,Ubisoft,0.1,67.0,7.2,0.4519354838709677,0.3801293900184843,908.3903225806451,764.0600739371534,375.68,774.37
3DS,2014,Action,Disney Interactive Studios,0.1,71.0,7.1,0.5264508393285372,0.4861689587426326,1060.271990407674,979.144282907662,1681.17,236.32
XB,2002,Racing,THQ,0.1,72.0,7.5,0.5853944223107569,0.31342233009708736,1171.9596334661353,627.471504854369,711.98,238.29
DS,2009,Simulation,Konami Digital Entertainment,0.1,67.0,7.2,0.4519354838709677,0.3801293900184843,907.9383870967741,763.6799445471349,375.78,774.47
PS4,2014,Role-Playing,Nippon Ichi Software,0.1,76.5,7.3,0.622510067114094,0.8276785714285715,1253.7352751677852,1666.944642857143,901.3100000000001,272.7
DS,2006,Strategy,Ignition Entertainment,0.1,72.5,7.8,0.2568035190615836,0.3801293900184843,515.1478592375367,762.5395563770795,158.94,774.57
DS,2011,Adventure,GSP,0.1,67.0,7.9,0.18574980574980576,0.3801293900184843,373.5428593628594,764.4402033271718,206.3,774.67
3DS,2014,Sports,Namco Bandai Games,0.1,69.0,6.9,0.5670881226053639,0.4861689587426326,1142.115478927203,979.144282907662,1281.27,236.42
XB,2002,Action,Activision,0.1,72.0,7.7,0.5264508393285372,0.31342233009708736,1053.9545803357314,627.471504854369,1681.27,238.39000000000001
X360,2011,Shooter,Square Enix,0.1,76.0,7.3,0.7908155487804878,0.7692169146436961,1590.330068597561,1546.895215348473,1008.76,959.58
XOne,2016,Action,Microsoft Game Studios,0.1,63.0,6.8,0.5264508393285372,0.6622535211267606,1061.324892086331,1335.1030985915495,1681.37,138.84
PSP,2006,Racing,Electronic Arts,0.1,66.0,5.5,0.5853944223107569,0.24425391591096457,1174.3012111553783,489.9733553173949,712.08,266.66
PC,2007,Shooter,Microsoft Game Studios,0.1,72.0,6.1,0.7908155487804878,0.26725025746652936,1587.1668064024389,536.3712667353244,1008.86,233.56
PS2,2002,Racing,Electronic Arts,0.09,78.0,6.6,0.5853944223107569,0.58089986155976,1171.9596334661353,1162.9615228426396,712.17,1209.92
DS,2007,Misc,Namco Bandai Games,0.09,70.0,7.5,0.4657619321449109,0.3801293900184843,934.7841978148361,762.9196857670979,761.55,774.76
XB,2005,Simulation,Ubisoft,0.09,61.0,4.8,0.4519354838709677,0.31342233009708736,906.1306451612903,628.4117718446602,375.87,238.48
X360,2010,Misc,Deep Silver,0.09,73.5,7.25,0.4657619321449109,0.7692169146436961,936.1814836112709,1546.1259984338292,761.64,959.67
PSV,2013,Action,Namco Bandai Games,0.09,70.0,7.5,0.5264508393285372,0.14995157384987892,1059.7455395683453,301.85251815980627,1681.46,52.79
PS,1998,Strategy,ArtDink,0.09,67.5,8.3,0.2568035190615836,0.6109197324414716,513.093431085044,1220.6176254180602,159.03,713.02
Wii,2011,Action,Majesco Entertainment,0.09,68.0,7.4,0.5264508393285372,0.6992690278824416,1058.6926378896883,1406.23001507159,1681.55,893.34
PS,2000,Action,Sony Computer Entertainment,0.09,61.0,7.1,0.5264508393285372,0.6109197324414716,1052.9016786570744,1221.839464882943,1681.64,713.11
PSP,2010,Adventure,Tecmo Koei,0.09,64.0,7.9,0.18574980574980576,0.24425391591096457,373.3571095571096,490.95037098103876,206.39000000000001,266.75
GC,2005,Adventure,Activision,0.09,71.0,8.149999999999999,0.18574980574980576,0.35850987432675047,372.42836052836054,718.8122980251347,206.48,187.17
3DS,2016,Action,Namco Bandai Games,0.09,71.0,7.1,0.5264508393285372,0.4861689587426326,1061.324892086331,980.1166208251474,1681.73,236.51
PS2,2003,Sports,Tecmo Koei,0.09,78.0,8.0,0.5670881226053639,0.58089986155976,1135.8775095785438,1163.5424227041995,1281.36,1210.01
Wii,2011,Misc,MTV Games,0.09,70.0,7.2,0.4657619321449109,0.6992690278824416,936.6472455434158,1406.23001507159,761.73,893.43
X360,2009,Shooter,Phantom EFX,0.09,51.0,6.1,0.7908155487804878,0.7692169146436961,1588.7484375,1545.3567815191855,1008.95,959.76
X360,2009,Shooter,Phantom EFX,0.09,44.0,4.9,0.7908155487804878,0.7692169146436961,1588.7484375,1545.3567815191855,1009.04,959.85
XB,2002,Misc,Microsoft Game Studios,0.09,59.0,7.1,0.4657619321449109,0.31342233009708736,932.4553881541117,627.471504854369,761.82,238.57
PC,2010,Action,Take-Two Interactive,0.09,77.0,7.4,0.5264508393285372,0.26725025746652936,1058.1661870503597,537.173017507724,1681.82,233.65
PS2,2006,Action,THQ,0.09,62.0,8.3,0.5264508393285372,0.58089986155976,1056.0603836930457,1165.2851222888787,1681.91,1210.1
Wii,2009,Sports,Activision,0.09,72.0,7.6,0.5670881226053639,0.6992690278824416,1139.2800383141762,1404.8314770158252,1281.45,893.52
PC,2011,Puzzle,Focus Home Interactive,0.09,80.0,7.699999999999999,0.4208762886597938,0.26725025746652936,846.3822164948454,537.4402677651906,230.45,233.74
PS3,2011,Misc,Ubisoft,0.09,76.0,7.45,0.4657619321449109,0.7202102102102103,936.6472455434158,1448.3427327327329,761.91,937.85
PC,2014,Role-Playing,Deep Silver,0.09,65.0,5.8,0.622510067114094,0.26725025746652936,1253.7352751677852,538.2420185375902,901.4,233.83
PC,2011,Strategy,Kalypso Media,0.09,65.0,4.6,0.2568035190615836,0.26725025746652936,516.4318768328446,537.4402677651906,159.12,233.92
GC,2005,Platform,Namco Bandai Games,0.09,66.0,7.2,0.9373055242390079,0.35850987432675047,1879.2975760992108,718.8122980251347,817.77,187.26
PS3,2010,Misc,Sony Computer Entertainment,0.09,76.0,7.45,0.4657619321449109,0.7202102102102103,936.1814836112709,1447.6225225225226,762.0,937.94
X360,2009,Shooter,Evolved Games,0.09,76.0,7.3,0.7908155487804878,0.7692169146436961,1588.7484375,1545.3567815191855,1009.13,959.94
GC,2002,Fighting,Rage Software,0.09,74.0,8.2,0.529375,0.35850987432675047,1059.8087500000001,717.7367684021544,432.5,187.35
PS4,2016,Action,Namco Bandai Games,0.09,73.0,7.1,0.5264508393285372,0.8276785714285715,1061.324892086331,1668.6000000000001,1682.0,272.79
XB,2004,Racing,Eidos Interactive,0.09,65.0,6.4,0.5853944223107569,0.31342233009708736,1173.1304223107568,628.0983495145631,712.26,238.66
PC,2006,Strategy,Sega,0.09,88.0,9.0,0.2568035190615836,0.26725025746652936,515.1478592375367,536.104016477858,159.21,234.01
XB,2002,Sports,Midway Games,0.09,77.0,7.6,0.5670881226053639,0.31342233009708736,1135.3104214559385,627.471504854369,1281.54,238.75
DS,2009,Action,Hudson Soft,0.09,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1682.09,774.85
XB,2005,Action,Vivendi Games,0.09,72.0,7.7,0.5264508393285372,0.31342233009708736,1055.533932853717,628.4117718446602,1682.18,238.84
PS2,2003,Racing,Acclaim Entertainment,0.09,61.0,7.8,0.5853944223107569,0.58089986155976,1172.5450278884462,1163.5424227041995,712.35,1210.19
Wii,2011,Misc,Electronic Arts,0.09,70.0,7.2,0.4657619321449109,0.6992690278824416,936.6472455434158,1406.23001507159,762.09,893.61
PS4,2016,Fighting,Deep Silver,0.09,79.0,8.2,0.529375,0.8276785714285715,1067.22,1668.6000000000001,432.59,272.88
SAT,1998,Strategy,NCS,0.09,73.0,7.7,0.2568035190615836,0.1941618497109827,513.093431085044,387.9353757225434,159.3,29.96
DS,2008,Sports,Electronic Arts,0.09,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1138.7129501915706,763.2998151571164,1281.6299999999999,774.94
PSP,2012,Adventure,Kadokawa Shoten,0.09,64.0,7.9,0.18574980574980576,0.24425391591096457,373.7286091686092,491.4388788128607,206.57,266.84
3DS,2012,Action,Namco Bandai Games,0.09,71.0,7.1,0.5264508393285372,0.4861689587426326,1059.219088729017,978.1719449901768,1682.27,236.6
DS,2009,Action,Namco Bandai Games,0.09,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1682.36,775.03
PS,1998,Strategy,Electronic Arts,0.09,67.5,8.3,0.2568035190615836,0.6109197324414716,513.093431085044,1220.6176254180602,159.39000000000001,713.2
Wii,2008,Action,Rising Star Games,0.09,68.0,7.4,0.5264508393285372,0.6992690278824416,1057.1132853717027,1404.1322079879428,1682.45,893.7
PS,2001,Strategy,Success,0.09,67.5,8.3,0.2568035190615836,0.6109197324414716,513.8638416422287,1222.4503846153846,159.48,713.29
PS,1997,Action,Sony Computer Entertainment,0.09,80.0,8.2,0.5264508393285372,0.6109197324414716,1051.3223261390888,1220.0067056856187,1682.54,713.38
SNES,1995,Role-Playing,Nintendo,0.09,73.0,7.7,0.622510067114094,0.8370292887029289,1241.9075838926174,1669.8734309623433,901.49,197.78
3DS,2013,Platform,Namco Bandai Games,0.09,74.0,7.4,0.9373055242390079,0.4861689587426326,1886.7960202931229,978.6581139489194,817.86,236.69
WiiU,2014,Action,Activision,0.09,76.0,7.6,0.5264508393285372,0.5724475524475524,1060.271990407674,1152.9093706293706,1682.63,79.98
PS2,2001,Role-Playing,From Software,0.09,64.0,8.4,0.622510067114094,0.58089986155976,1245.642644295302,1162.3806229810798,901.58,1210.28
PSP,2006,Sports,Midway Games,0.09,75.0,7.45,0.5670881226053639,0.24425391591096457,1137.57877394636,489.9733553173949,1281.72,266.93
PSP,2010,Sports,Activision,0.09,75.0,7.45,0.5670881226053639,0.24425391591096457,1139.8471264367815,490.95037098103876,1281.81,267.02
GBA,2002,Action,THQ,0.09,63.0,5.8,0.5264508393285372,0.3870230862697448,1053.9545803357314,774.820218712029,1682.72,292.55
X360,2010,Sports,505 Games,0.09,77.0,7.1,0.5670881226053639,0.7692169146436961,1139.8471264367815,1546.1259984338292,1281.9,960.03
DS,2008,Strategy,Zoo Digital Publishing,0.09,72.5,7.8,0.2568035190615836,0.3801293900184843,515.6614662756599,763.2998151571164,159.57,775.12
PS2,2004,Role-Playing,Sega,0.09,61.0,6.6,0.622510067114094,0.58089986155976,1247.5101744966444,1164.123322565759,901.67,1210.37
XB,2002,Racing,THQ,0.09,84.0,8.2,0.5853944223107569,0.31342233009708736,1171.9596334661353,627.471504854369,712.44,238.93
PS2,2004,Platform,Take-Two Interactive,0.09,70.0,8.6,0.9373055242390079,0.58089986155976,1878.360270574972,1164.123322565759,817.95,1210.46
PS2,2004,Shooter,Konami Digital Entertainment,0.09,82.0,8.8,0.7908155487804878,0.58089986155976,1584.7943597560975,1164.123322565759,1009.22,1210.55
PS,1995,Strategy,Microprose,0.09,67.5,8.3,0.2568035190615836,0.6109197324414716,512.3230205278593,1218.7848662207357,159.66,713.47
X360,2008,Shooter,Valcon Games,0.09,73.0,7.7,0.7908155487804878,0.7692169146436961,1587.9576219512194,1544.5875646045417,1009.31,960.12
DS,2006,Adventure,THQ,0.09,67.0,7.9,0.18574980574980576,0.3801293900184843,372.61411033411036,762.5395563770795,206.66,775.21
SAT,1998,Sports,Sega,0.09,73.0,7.7,0.5670881226053639,0.1941618497109827,1133.042068965517,387.9353757225434,1281.99,30.05
XB,2003,Sports,Midway Games,0.09,80.0,7.6,0.5670881226053639,0.31342233009708736,1135.8775095785438,627.784927184466,1282.08,239.02
GBA,2005,Action,Vivendi Games,0.09,67.0,7.8,0.5264508393285372,0.3870230862697448,1055.533932853717,775.9812879708384,1682.81,292.64
DS,2005,Role-Playing,Namco Bandai Games,0.09,73.0,7.8,0.622510067114094,0.3801293900184843,1248.1326845637584,762.159426987061,901.76,775.3
X360,2015,Action,Little Orbit,0.09,72.5,7.4,0.5264508393285372,0.7692169146436961,1060.7984412470025,1549.9720830070478,1682.9,960.21
PSP,2005,Fighting,Sony Computer Entertainment,0.09,70.0,7.3,0.529375,0.24425391591096457,1061.3968750000001,489.72910140148394,432.68,267.11
Wii,2009,Sports,Hudson Entertainment,0.09,72.0,7.6,0.5670881226053639,0.6992690278824416,1139.2800383141762,1404.8314770158252,1282.17,893.79
PS2,2005,Platform,Majesco Entertainment,0.09,86.0,8.6,0.9373055242390079,0.58089986155976,1879.2975760992108,1164.7042224273189,818.04,1210.64
PSP,2008,Adventure,Capcom,0.09,62.0,8.4,0.18574980574980576,0.24425391591096457,372.98560994560995,490.46186314921687,206.75,267.2
PS,2001,Sports,Namco Bandai Games,0.09,80.0,7.3,0.5670881226053639,0.6109197324414716,1134.743333333333,1222.4503846153846,1282.26,713.56
PSP,2005,Role-Playing,Namco Bandai Games,0.09,68.0,7.9,0.622510067114094,0.24425391591096457,1248.1326845637584,489.72910140148394,901.85,267.29
PSV,2016,Action,Namco Bandai Games,0.09,70.0,7.5,0.5264508393285372,0.14995157384987892,1061.324892086331,302.3023728813559,1682.99,52.88
WiiU,2013,Action,Activision,0.09,76.0,7.6,0.5264508393285372,0.5724475524475524,1059.7455395683453,1152.336923076923,1683.08,80.07000000000001
PS4,2015,Action,Ubisoft,0.09,73.0,6.5,0.5264508393285372,0.8276785714285715,1060.7984412470025,1667.7723214285716,1683.17,272.97
PS2,2000,Sports,Konami Digital Entertainment,0.09,62.0,8.0,0.5670881226053639,0.58089986155976,1134.1762452107278,1161.79972311952,1282.35,1210.73
PSP,2012,Adventure,Broccoli,0.09,64.0,7.9,0.18574980574980576,0.24425391591096457,373.7286091686092,491.4388788128607,206.84,267.38
DS,2010,Platform,Warner Bros. Interactive Entertainment,0.09,75.0,7.9,0.9373055242390079,0.3801293900184843,1883.984103720406,764.0600739371534,818.13,775.39
GC,2002,Racing,Electronic Arts,0.09,78.0,8.5,0.5853944223107569,0.35850987432675047,1171.9596334661353,717.7367684021544,712.53,187.44
XB,2005,Racing,Take-Two Interactive,0.09,72.0,7.5,0.5853944223107569,0.31342233009708736,1173.7158167330676,628.4117718446602,712.62,239.11
SAT,1995,Misc,Sega,0.09,73.0,7.7,0.4657619321449109,0.1941618497109827,929.1950546290973,387.35289017341046,762.18,30.14
PS2,2004,Fighting,Atari,0.09,63.0,7.7,0.529375,0.58089986155976,1060.8675,1164.123322565759,432.77,1210.82
DS,2005,Platform,THQ,0.09,75.0,7.9,0.9373055242390079,0.3801293900184843,1879.2975760992108,762.159426987061,818.22,775.48
PS2,2009,Misc,Take-Two Interactive,0.09,73.0,7.9,0.4657619321449109,0.58089986155976,935.715721679126,1167.027821873558,762.27,1210.91
3DS,2014,Role-Playing,Atlus,0.09,75.0,7.9,0.622510067114094,0.4861689587426326,1253.7352751677852,979.144282907662,901.94,236.78
PSP,2010,Platform,Nippon Ichi Software,0.09,68.0,7.5,0.9373055242390079,0.24425391591096457,1883.984103720406,490.95037098103876,818.3100000000001,267.47
Wii,2009,Sports,Destineer,0.09,72.0,7.6,0.5670881226053639,0.6992690278824416,1139.2800383141762,1404.8314770158252,1282.44,893.88
PS4,2015,Action,Capcom,0.09,73.0,7.1,0.5264508393285372,0.8276785714285715,1060.7984412470025,1667.7723214285716,1683.26,273.06
PS,1995,Simulation,Electronic Arts,0.09,79.5,8.25,0.4519354838709677,0.6109197324414716,901.6112903225805,1218.7848662207357,375.96,713.65
PSP,2008,Puzzle,Sony Computer Entertainment,0.09,79.0,7.9,0.4208762886597938,0.24425391591096457,845.119587628866,490.46186314921687,230.54,267.56
PS2,2003,Sports,Atari,0.09,58.0,7.6,0.5670881226053639,0.58089986155976,1135.8775095785438,1163.5424227041995,1282.53,1211.0
Wii,2011,Action,Activision,0.09,68.0,7.4,0.5264508393285372,0.6992690278824416,1058.6926378896883,1406.23001507159,1683.35,893.97
Wii,2008,Sports,505 Games,0.09,72.0,7.6,0.5670881226053639,0.6992690278824416,1138.7129501915706,1404.1322079879428,1282.62,894.06
XB,2005,Misc,Crave Entertainment,0.09,71.0,7.2,0.4657619321449109,0.31342233009708736,933.8526739505463,628.4117718446602,762.36,239.2
GC,2004,Shooter,O3 Entertainment,0.09,78.0,8.2,0.7908155487804878,0.35850987432675047,1584.7943597560975,718.4537881508079,1009.4,187.53
PSV,2016,Action,Warner Bros. Interactive Entertainment,0.09,70.0,7.5,0.5264508393285372,0.14995157384987892,1061.324892086331,302.3023728813559,1683.44,52.97
SAT,1998,Sports,Sega,0.09,73.0,7.7,0.5670881226053639,0.1941618497109827,1133.042068965517,387.9353757225434,1282.71,30.23
DS,2005,Puzzle,Zoo Digital Publishing,0.09,73.0,7.45,0.4208762886597938,0.3801293900184843,843.8569587628866,762.159426987061,230.63,775.57
XB,2005,Action,Microsoft Game Studios,0.09,94.0,8.8,0.5264508393285372,0.31342233009708736,1055.533932853717,628.4117718446602,1683.53,239.29
DS,2009,Action,Mindscape,0.09,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1683.62,775.66
PSV,2014,Action,Namco Bandai Games,0.09,70.0,7.5,0.5264508393285372,0.14995157384987892,1060.271990407674,302.00246973365614,1683.71,53.06
PS,1996,Simulation,Sony Computer Entertainment,0.09,79.5,8.25,0.4519354838709677,0.6109197324414716,902.0632258064516,1219.3957859531772,376.05,713.74
PSP,2010,Adventure,Idea Factory,0.09,64.0,7.9,0.18574980574980576,0.24425391591096457,373.3571095571096,490.95037098103876,206.93,267.65
DS,2004,Puzzle,Ignition Entertainment,0.09,73.0,7.45,0.4208762886597938,0.3801293900184843,843.4360824742269,761.7792975970425,230.72,775.75
DS,2011,Fighting,Namco Bandai Games,0.09,72.0,7.65,0.529375,0.3801293900184843,1064.5731250000001,764.4402033271718,432.86,775.84
PS2,2007,Strategy,Konami Digital Entertainment,0.09,71.0,8.0,0.2568035190615836,0.58089986155976,515.4046627565983,1165.8660221504383,159.75,1211.09
3DS,2012,Puzzle,Nintendo,0.09,69.0,7.3,0.4208762886597938,0.4861689587426326,846.8030927835051,978.1719449901768,230.81,236.87
DS,2009,Puzzle,Electronic Arts,0.09,82.0,8.1,0.4208762886597938,0.3801293900184843,845.5404639175258,763.6799445471349,230.9,775.93
PS,2001,Role-Playing,Atlus,0.09,82.0,8.8,0.622510067114094,0.6109197324414716,1245.642644295302,1222.4503846153846,902.03,713.83
XB,2004,Misc,Atari,0.09,71.0,7.2,0.4657619321449109,0.31342233009708736,933.3869120184014,628.0983495145631,762.45,239.38
Wii,2010,Misc,Mindscape,0.09,70.0,7.2,0.4657619321449109,0.6992690278824416,936.1814836112709,1405.5307460437077,762.54,894.15
X360,2010,Sports,Atari,0.09,77.0,7.1,0.5670881226053639,0.7692169146436961,1139.8471264367815,1546.1259984338292,1282.8,960.3
GBA,2002,Platform,Atari,0.09,76.5,8.0,0.9373055242390079,0.3870230862697448,1876.485659526494,774.820218712029,818.4,292.73
PS2,2003,Fighting,Konami Digital Entertainment,0.09,59.0,8.5,0.529375,0.58089986155976,1060.338125,1163.5424227041995,432.95,1211.18
Wii,2009,Action,Mindscape,0.09,68.0,7.4,0.5264508393285372,0.6992690278824416,1057.6397362110313,1404.8314770158252,1683.8,894.24
PS2,2006,Sports,THQ,0.09,78.0,8.0,0.5670881226053639,0.58089986155976,1137.57877394636,1165.2851222888787,1282.89,1211.27
PC,2007,Strategy,LucasArts,0.09,78.0,7.8,0.2568035190615836,0.26725025746652936,515.4046627565983,536.3712667353244,159.84,234.1
PSP,2009,Adventure,Idea Factory,0.09,64.0,7.9,0.18574980574980576,0.24425391591096457,373.1713597513598,490.70611706512784,207.02,267.74
GBA,2002,Sports,Activision Value,0.09,76.0,7.8,0.5670881226053639,0.3870230862697448,1135.3104214559385,774.820218712029,1282.98,292.82
X360,2006,Racing,Ubisoft,0.09,77.0,7.2,0.5853944223107569,0.7692169146436961,1174.3012111553783,1543.0491307752545,712.71,960.39
GC,2003,Platform,Namco Bandai Games,0.09,77.0,7.7,0.9373055242390079,0.35850987432675047,1877.422965050733,718.0952782764812,818.49,187.62
PS3,2010,Misc,THQ,0.09,76.0,7.45,0.4657619321449109,0.7202102102102103,936.1814836112709,1447.6225225225226,762.63,938.03
PS3,2011,Sports,Koch Media,0.09,79.0,6.8,0.5670881226053639,0.7202102102102103,1140.414214559387,1448.3427327327329,1283.07,938.12
PS2,2010,Sports,Konami Digital Entertainment,0.09,78.0,8.0,0.5670881226053639,0.58089986155976,1139.8471264367815,1167.6087217351176,1283.16,1211.36
DS,2006,Misc,Vivendi Games,0.09,37.0,4.3,0.4657619321449109,0.3801293900184843,934.3184358826912,762.5395563770795,762.72,776.02
PS,2000,Platform,Ubisoft,0.09,75.0,8.4,0.9373055242390079,0.6109197324414716,1874.6110484780158,1221.839464882943,818.58,713.92
PS3,2007,Sports,Electronic Arts,0.09,67.0,4.6,0.5670881226053639,0.7202102102102103,1138.1458620689652,1445.461891891892,1283.25,938.21
DS,2008,Strategy,Ubisoft,0.09,69.0,7.6,0.2568035190615836,0.3801293900184843,515.6614662756599,763.2998151571164,159.93,776.11
